date,listing_id_encod,listing_id,reviewer_id,reviewer_name,comments,host_id,host_name,host_description,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2013-11-11,35,810344,9799429,Annette,The reservation was canceled the day before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2016-04-06,35,810344,1847878,Benn,The host canceled this reservation 37 days before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2017-03-16,35,810344,24393786,Rachel And Tom,The host canceled this reservation 78 days before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2017-03-16,35,810344,72729694,Benedict,The host canceled this reservation 57 days before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2017-03-16,35,810344,32146033,Rex,The host canceled this reservation 70 days before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2017-03-16,35,810344,35042880,Rob,The host canceled this reservation 193 days before arrival. This is an automated posting.,3189338,Lisa,"Style and charm heart of Stockholm Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance.<br /><br /><b>The space</b><br />Scandinavian design in a newly refurbished house from the 1800's. Very nice and central neighbourhood with everything that the city has to offer within walking distance!<br /><br />Lot's of style and charm in the heart of Östermalm (inner city / posh neighbourhood / super central / clean / safe / vibrant). Quiet and peaceful location on second floor facing courtyard. High ceilings, wooden flooring, dishwasher, gas oven, internet (wifi) and 46"" Smart TV.<br /><br />Bedroom with 1 double bed(Ekornes Continental 2013) and lots of wardrobe space.<br /><br />-<br /><br />There's a communal laundry room in the building that's free of charge and easy to book and use.<br /><br />Östermalmstorg is only a 3 min walk away. There you'll find metro, buses, an amazing indoor food market (Östermalms S",Östermalms,59.33591,18.08483,Entire home/apt,1650.0,135,2023-02-20,1.11,19,4.79,4.8,4.78,4.81,4.87,4.94,4.67
2016-11-23,170,4006098,46907398,Delphine,The host canceled this reservation 33 days before arrival. This is an automated posting.,20771505,Anna,"Boende i gamla Midsommarkransen Lovely apartement very close to Stockholm  City (12 min)  Nearby to Metro and Buses. <br />A modern mall cloes by.<br />We're located close to Lake Mälaren.<br /> Perfect for families.<br /><br /><b>The space</b><br />Welcome to a lovely apartment in old parts of Midsommarkansen. We offer you a lovely place to stay, for the families, for you who want cultural entertainment or for you who want to experience Stockholm .<br /><br /><b>Guest access</b><br />Lovely apartement very close to Stockholm  City (12 min)  <br />A modern mall cloes by.<br />We're located close to Lake Mälaren with Wonderful natural surroundings, plenty of walking, cycling paths and swimming opportunitie<br /><br /><b>Other things to note</b><br />Included:<br />– Accommodates 8<br />- 3 Bedroom House <br />- 1 King Size Bed, and 1 extra Bed<br />- 1 Queen Size Bed <br />-2+1  bunk bed<br />- Linens & Towels<br />- Large bathroom with bubble bath!<br />- Separate  WC<br />- Spacious Living Rooms<br />- Kids play roo",Hägersten-Liljeholmens,59.30272,18.0053,Entire home/apt,2900.0,81,2023-01-01,0.79,10,4.71,4.8,4.77,4.87,4.79,4.68,4.63
2018-04-10,171,4027340,62560348,Geert,The host canceled this reservation 100 days before arrival. This is an automated posting.,4068175,Florence,"Villa with stunning lake views 15 mins from city Our cozy and comfortable 225 sqm villa offers truly stunning views and the proximity to the lake, to forests and Stockholm city center. It is the perfect place from which to discover Stockholm and its surroundings, including the archipelago.<br /><br /><b>The space</b><br />Description of the rooms:<br /><br />- On the upper floor, which is where the main entrance is located, you will find: <br />* A hallway with plenty of space for storing shoes and coats<br />* Three bedrooms (one child room with a single 90cm bed, one child room with a 120 cm bed, the master bedroom with a king size bed and access to a large terrace overlooking the lake). In the child bedroom with a 120cm bed, there is a small sofa that can convert into a bed and be used as an additional child bed.<br />* An open space with an open fire and a desk and shelves (office), with direct access to the terrace<br />* A shower room with toilets and a double washing basin<br /><br />On the ground floor:<br /><br />* A bedroom",Hägersten-Liljeholmens,59.30263,17.95194,Entire home/apt,2824.0,17,2022-07-31,0.17,2,4.69,4.94,4.81,4.94,5.0,5.0,4.75
2018-12-01,172,4046666,62007805,Eric,The host canceled this reservation 27 days before arrival. This is an automated posting.,3691991,Espen,Top apartment - heart of Stockholm 1000m from Centralstation.<br />450m to Hötorget<br />600m to Stureplan<br /><br /><b>The space</b><br />There are not many apartments located in this area which makes this apartment a bit unique.<br /><br /><b>Guest access</b><br />The apartment is 89 square meters big and located on 4th floor. The building has got a small elevator if you don't feel like using the stairs. I have got two bikes in the basement that can be accessible if you want to bike around the city.<br /><br /><b>Other things to note</b><br />The apartment has got a wireless superfast broadband.,Norrmalms,59.33839,18.06491,Entire home/apt,1975.0,95,2022-12-26,0.92,11,4.99,4.99,5.0,4.99,4.99,4.95,4.91
2013-03-06,39,884403,5325669,Jim,The reservation was canceled 86 days before arrival. This is an automated posting.,779150,Henrik,"Apartment in Stockholm, Furnished <b>The space</b><br />Welcome to a bright and airy apartment on the beautiful south side island of Stockholm City, Södermalm. Here you have a neighborhood that is full of creative people and where cafés, grocery stores, bars and other stores laying within a 5 minute walk from each other!<br /><br />The apartment:<br /><br />Size: 51 sq. m<br />Internet: Yes, free wifi.<br />Bed: 120cm, sheets are available. There is also a sofa for one person to sleep on.<br />Kitchen: Fully equipped, seating for 3 people.<br />Bathroom: Toilet, shower and a washing machine. Towels are available.<br /><br />In addition, there is a 42"" TV and DVD/Stereo at your disposal.<br /><br />The neighborhood:<br /><br />The apartment is located about 200 meters from Skanstull Metro Station, and from there it only takes 7 minutes to Stockholm Central Station. You have less than a 5 minute walk to both the metro, buses, restaurants, grocery stores, second hand stores, pizzerias and sushi etc. Location is perfect be",Södermalms,59.307583,18.080265,Entire home/apt,1246.0,54,2022-06-25,0.44,1,4.82,4.82,4.65,4.9,4.94,4.92,4.69
